Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
855,38,5.0,23.230791,77.43702,23.360791,77.56702,18022022,202000,203500,2,3,0,2,0,2,1,1,51
1156,27,4.6,26.892312,75.806896,26.902313,75.816896,26032022,95500,100500,2,0,0,0,0,0,0,0,21
362,21,4.6,19.875908,75.358888,19.895908,75.378888,13022022,115000,120500,3,2,2,2,0,0,0,1,33
593,36,4.3,12.323225,76.630028,12.383225,76.690028,9032022,221500,222000,5,0,0,0,0,1,0,1,25
432,21,5.0,12.970221,77.645396,13.100221,77.775396,4042022,195000,200500,4,3,0,0,0,2,0,1,33
743,27,4.794619396717585,12.914264,77.6784,12.944264,77.7084,5032022,214322,225500,6,0,1,0,1,1,0,0,13
152,36,4.8,12.975996,80.221898,13.015996,80.261898,1032022,164500,165500,4,1,0,0,0,1,0,0,25
828,35,3.6,18.569156,73.774723,18.699156,73.904723,2042022,195000,200500,4,3,2,0,1,2,0,1,42
801,30,4.6,30.899992,75.831338,31.029992,75.961338,14022022,202000,202500,4,3,0,0,0,1,1,1,43
660,30,4.5,23.184992,77.417227,23.214992,77.447227,15022022,181500,182500,4,1,2,1,2,0,0,0,30
665,34,4.9,13.022394,80.242439,13.132394,80.352439,31032022,213000,214500,4,3,2,3,1,0,0,1,25
841,21,4.9,11.008638,76.984311,11.048638,77.024311,24032022,152500,153000,5,1,1,2,1,0,0,1,26
536,39,4.6,0.0,0.0,0.06,0.06,15022022,231500,233000,6,0,2,1,0,1,0,1,23
1036,39,4.8,0.0,0.0,0.09,0.09,16022022,224000,225500,4,0,1,2,1,1,0,1,28
1088,34,4.6,15.498603,73.826911,15.578603,73.906911,14022022,221000,221500,5,0,1,2,1,1,0,1,29
39,22,4.6,12.972532,77.608179,12.982532,77.618179,1032022,93000,94000,4,0,1,1,1,1,0,1,14
943,34,4.7,11.010375,76.95295,11.070375,77.01295,28032022,191500,193000,6,3,2,0,0,0,0,1,29
700,35,4.5,12.970221,77.645396,13.010221,77.685396,21032022,153500,155000,6,1,0,0,0,1,0,1,25
682,22,4.0,0.0,0.0,0.13,0.13,6032022,201500,202500,6,3,0,2,0,1,0,1,36
856,37,4.7,23.39925,85.390464,23.42925,85.420464,15032022,0,1500,3,0,0,0,0,1,0,0,28
182,21,4.9,12.310972,76.659264,12.440972,76.789264,6042022,185500,190500,3,1,2,0,1,1,0,1,30
288,38,4.5,23.416792,85.316842,23.526792,85.426842,16032022,183500,185000,1,1,2,1,1,1,0,0,18
837,39,4.6,12.970324,77.645748,13.010324,77.685748,26032022,162500,163000,5,1,2,2,1,0,0,1,27
255,35,4.5,11.025083,77.015393,11.085083,77.075393,9032022,182500,183500,4,1,2,1,0,1,0,1,25
165,27,4.8,13.026286,80.275235,13.116286,80.365235,2032022,224500,230000,6,0,0,0,0,1,0,1,24
225,27,4.6,19.178321,72.834715,19.238321,72.894715,5032022,232000,232500,5,0,2,3,1,1,0,1,16
144,29,4.1,22.310237,73.158921,22.340237,73.188921,24032022,233500,234500,4,0,0,1,0,0,0,0,28
686,34,4.4,18.520016,73.830547,18.610016,73.920547,20032022,210000,211500,6,3,0,3,0,1,0,0,43
88,39,4.3,26.891191,75.802083,26.921191,75.832083,21032022,172500,173500,5,1,0,1,0,1,0,1,37
984,37,4.7,21.170798,72.790489,21.200798,72.820489,9032022,191000,191500,1,3,1,3,1,1,0,1,24
1016,21,4.6,11.016298,76.972076,11.146298,77.102076,4032022,234500,0,4,0,1,3,1,1,0,1,18
409,33,4.5,22.695207,75.866059,22.775207,75.946059,6032022,184000,184500,5,1,2,3,1,1,0,1,24
360,29,4.661484849550105,12.949934,77.699386,12.969934,77.719386,15032022,111927,84500,3,0,0,1,0,1,0,0,24
459,31,4.8,23.354422,85.3329,23.424422,85.4029,10032022,182500,184000,4,1,0,2,0,1,0,1,44
326,30,4.1,0.0,0.0,0.08,0.08,18032022,182500,184000,2,1,2,0,0,2,0,1,36
564,28,4.9,13.02978,80.208812,13.05978,80.238812,19032022,225500,231000,2,0,2,0,2,0,0,0,11
704,37,4.9,12.933284,77.615428,12.963284,77.645428,19032022,182500,184000,3,1,2,2,0,0,0,1,17
1069,32,4.8,25.459775,81.834841,25.489775,81.864841,13022022,183500,184000,1,1,2,1,0,1,0,0,21
660,28,4.6,23.184992,77.417227,23.214992,77.447227,11022022,180000,181500,3,1,2,0,2,0,0,0,18
991,21,4.9,18.51421,73.838429,18.64421,73.968429,2032022,185000,190000,3,1,1,3,1,1,0,1,27
147,36,4.8,22.725748,75.898497,22.805747,75.978497,31032022,233000,233500,5,0,1,2,1,1,0,0,17
364,21,4.5,12.326356,76.619103,12.396356,76.689103,27032022,205000,205500,6,3,0,1,0,1,0,1,27
215,23,4.8,11.006686,76.951736,11.136686,77.081736,8032022,223500,224000,4,0,1,2,1,1,0,1,10
696,29,4.637278568246926,11.016298,76.972076,11.106298,77.062076,14032022,176196,173000,3,1,3,1,2,1,0,1,26
1072,39,4.1,30.893081,75.821495,30.983081,75.911495,14022022,191000,192000,4,3,0,0,0,3,0,2,49
344,27,4.6,13.066762,80.251865,13.176762,80.361865,14032022,232000,233000,2,0,1,0,0,1,0,1,29
941,24,4.8,15.576683,73.75575,15.616683,73.79575,17022022,155000,160000,3,1,0,0,0,0,0,1,26
1218,36,3.9,19.875337,75.316722,19.965337,75.406722,16022022,182000,183000,6,1,1,2,1,1,0,0,32
754,21,4.7,18.533811,73.899315,18.543811,73.909315,26032022,103000,103500,2,0,0,0,0,1,0,0,22
693,24,4.6,0.0,0.0,0.08,0.08,4042022,191500,193000,1,3,1,1,0,0,0,0,10
333,34,4.6,22.569367,88.433187,22.579367,88.443187,17022022,113500,114000,1,2,0,3,0,1,0,1,26
454,26,4.8,22.744648,75.894377,22.874648,76.024377,25032022,182500,184000,3,1,0,1,0,1,0,1,38
477,38,5.0,0.0,0.0,0.04,0.04,7032022,162000,163000,5,1,0,3,0,0,0,1,37
258,28,4.734103693459639,19.003517,72.82765,19.113517,72.93765,6042022,183500,184000,5,1,1,1,1,0,0,1,18
155,26,4.6,26.910262,75.783013,26.960262,75.833013,5032022,184000,184500,1,1,1,0,0,1,0,1,19
962,30,4.5,12.3085,76.665808,12.4385,76.795808,4032022,180000,181000,4,1,2,3,0,1,0,1,26
52,35,4.8,27.165108,78.015053,27.255108,78.105053,18022022,225500,230000,4,0,2,3,1,1,0,0,24
393,20,5.0,22.760072,75.892574,22.810072,75.942574,9032022,171500,172000,5,1,2,1,0,1,0,1,28
108,35,4.9,23.359194,85.325447,23.419194,85.385447,7032022,174000,175500,6,1,0,1,0,1,0,1,31
649,38,4.8,22.761226,75.887522,22.841226,75.967522,31032022,215500,220500,2,3,0,0,0,2,1,1,46
1250,35,5.0,9.991703,76.293136,10.061703,76.363136,14022022,214500,220000,2,3,2,2,1,2,0,0,43
39,24,4.7,12.972532,77.608179,12.982532,77.618179,13032022,101000,102500,6,0,1,1,0,1,0,1,19
389,20,5.0,21.173493,72.801953,21.243493,72.871953,10032022,194500,195500,3,3,1,1,0,1,0,0,30
596,38,4.7,30.327968,78.046106,30.467968,78.186106,16022022,180000,181500,6,1,0,1,0,1,0,1,34
225,27,4.8,19.178321,72.834715,19.268321,72.924715,16032022,181000,182500,4,1,1,0,0,1,0,1,24
308,32,4.7,0.0,0.0,0.03,0.03,24032022,233000,234500,3,0,1,0,1,0,0,1,19
834,35,4.9,12.352058,76.60665,12.382058,76.63665,17032022,231500,232500,6,0,2,0,0,1,0,1,22
406,28,4.709897412156461,-17.45971,78.368855,17.58971,78.498855,16032022,218316,231000,3,1,3,1,1,1,0,1,20
1218,36,4.8,19.875337,75.316722,19.935337,75.376722,15022022,202000,203500,3,3,1,0,0,0,0,1,27
266,26,4.8,12.323194,76.630583,12.373194,76.680583,5042022,234500,235500,1,0,2,0,1,0,0,1,16
542,29,4.6,18.546947,73.900626,18.566947,73.920626,3042022,105500,111000,4,0,2,3,0,1,0,0,12
835,24,4.9,22.744648,75.894377,22.834648,75.984377,6032022,205500,210000,6,3,0,2,0,1,0,1,33
433,33,3.6,22.753659,75.903365,22.883659,76.033365,18032022,172000,173000,6,1,2,2,1,1,0,1,33
1035,33,4.4,22.745536,75.893106,22.775536,75.923106,13032022,173500,174500,4,1,0,0,0,1,0,1,33
106,25,4.8,19.176269,72.836721,19.286269,72.946721,12032022,182500,183000,2,1,1,2,1,1,0,1,28
272,37,3.7,19.131141,72.813074,19.221141,72.903074,10032022,235500,1000,3,0,1,0,0,1,0,1,38
636,38,4.8,27.160934,78.044095,27.210934,78.094095,17022022,234000,235000,3,0,2,2,0,0,0,0,18
756,20,5.0,26.90519,75.810753,27.01519,75.920753,25032022,174000,174500,3,1,2,2,1,1,0,1,26
98,25,5.0,22.727021,75.884167,22.747021,75.904167,3042022,113500,114000,5,2,1,1,0,0,0,0,25
541,34,4.7,21.185047,72.80859,21.255047,72.87859,14032022,220000,220500,4,3,1,2,1,1,0,1,26
929,32,4.2,13.058616,80.264151,13.168616,80.374151,14032022,173000,174500,4,1,1,2,1,1,0,1,34
1020,26,4.818825678020763,10.035573,76.336958,10.065573,76.366958,15022022,217953,230500,6,0,1,1,1,1,0,0,11
825,39,4.1,11.022169,76.999594,11.102169,77.079594,27032022,184000,185000,1,1,0,1,0,1,0,1,34
464,30,4.2,22.725748,75.898497,22.835748,76.008497,6042022,225500,230000,2,0,2,1,0,2,0,1,37
433,38,4.8,22.753659,75.903365,22.883659,76.033365,31032022,204000,204500,1,3,1,3,1,1,0,1,16
327,38,4.3,21.183434,72.814492,21.233434,72.864492,11032022,223000,224000,5,0,0,2,0,1,0,1,24
124,25,4.7,22.745536,75.893106,22.825536,75.973106,4042022,225000,230500,1,0,0,3,0,1,0,1,23
910,37,4.8,21.175975,72.795503,21.205975,72.825503,24032022,232000,232500,4,0,1,0,1,0,0,1,21
626,21,4.9,18.592718,73.773572,18.642718,73.823572,5042022,192000,193000,6,3,0,3,0,1,0,1,19
33,26,4.7,0.0,0.0,0.01,0.01,17032022,105500,110500,3,0,0,1,0,1,0,1,18
929,24,4.2,13.058616,80.264151,13.128616,80.334151,4032022,211000,212500,3,3,2,2,1,1,0,1,39
211,20,4.9,22.751857,75.866699,22.801857,75.916699,28032022,224500,225500,2,0,1,0,0,1,0,1,17
655,34,3.8,18.539299,73.897902,18.629299,73.987902,16032022,215500,220500,5,3,2,0,1,1,1,0,43
632,35,4.7,23.353783,85.326967,23.373783,85.346967,1042022,105000,110500,4,0,1,2,0,1,0,1,23
1294,38,4.3,26.471617,80.313564,26.541617,80.383564,16022022,222000,223500,2,0,2,0,2,0,0,1,39
314,27,4.794619396717585,22.722634,75.886959,22.732634,75.896959,26032022,132987,113500,6,2,2,2,2,0,0,0,13
809,37,4.4,11.022169,76.999594,11.132169,77.109594,4042022,180000,181500,2,1,2,0,1,1,0,0,38
566,33,5.0,17.440827,78.393391,17.520827,78.473391,23032022,184500,190000,1,1,1,1,0,1,0,1,25
693,21,5.0,0.0,0.0,0.08,0.08,8032022,0,1000,3,0,2,1,1,1,0,1,25
133,29,4.3,21.186884,72.793616,21.196884,72.803616,15032022,105500,110500,4,0,0,0,0,0,0,1,22
1105,22,4.9,21.186438,72.794115,21.216438,72.824115,28032022,174500,180000,5,1,2,1,0,1,0,1,25
360,38,4.1,12.949934,77.699386,13.029934,77.779386,18032022,193000,194500,5,3,1,3,0,1,0,1,32
698,33,4.7,11.025083,77.015393,11.135083,77.125393,4042022,202500,203500,1,3,0,3,0,1,0,1,37
1090,20,4.4,27.160934,78.044095,27.220934,78.104095,17022022,201000,201500,1,3,0,0,0,1,0,1,42
747,22,4.7,22.753659,75.903365,22.763659,75.913365,3042022,101500,102500,5,0,2,3,1,0,0,1,17
341,28,4.6,12.906229,77.596791,12.916229,77.606791,5042022,100000,101000,2,0,2,2,0,1,0,1,17
28,22,4.5,18.51421,73.838429,18.52421,73.848429,3042022,101000,102500,6,0,0,3,0,0,0,1,24
441,21,4.7,22.751234,75.88949,22.821234,75.95949,18032022,171000,171500,6,1,2,2,0,1,0,1,28
96,25,4.9,19.1813,72.836191,19.2313,72.886191,17032022,175000,180000,6,1,0,3,0,1,0,1,14
310,26,4.1,30.372202,78.077151,30.442202,78.147151,16022022,180000,180500,6,1,0,3,0,1,0,1,38
816,31,4.6,26.766536,75.837333,26.876536,75.947333,31032022,205500,210500,4,3,1,3,0,0,0,0,26
799,23,4.9,22.751857,75.866699,22.791857,75.906699,7032022,142500,143500,4,2,1,3,0,1,0,1,20
557,36,4.3,23.351058,85.325731,23.391058,85.365731,5032022,165500,170500,6,1,0,2,0,2,0,1,37
964,30,4.552556583685803,18.554382,73.798206,18.614382,73.858206,1042022,183458,183000,4,1,1,2,0,1,0,1,33
55,29,4.8,0.0,0.0,0.06,0.06,5042022,182500,184000,6,1,2,2,0,1,0,1,27
811,33,4.7,23.369746,85.33982,23.499746,85.46982,10032022,212000,213000,2,3,0,1,0,1,1,1,43
432,20,4.5,12.970221,77.645396,13.100221,77.775396,20032022,221000,221500,1,0,1,0,0,0,0,1,27
661,30,4.4,19.1093,72.825451,19.2193,72.935451,2042022,181500,182500,2,1,2,2,0,1,0,1,37
729,36,4.1,23.232537,77.429845,23.252537,77.449845,13022022,85500,90000,6,0,0,3,0,1,0,1,21
697,23,4.7,12.323994,76.626167,12.433994,76.736167,23032022,221500,222000,4,0,0,0,0,1,0,0,22
879,28,4.8,17.458998,78.500366,17.528998,78.570366,29032022,184000,185500,1,1,1,3,1,0,0,1,15
70,37,4.3,17.431477,78.40035,17.491477,78.46035,1042022,201500,202000,2,3,2,1,1,0,0,1,32
478,26,4.6,23.369746,85.33982,23.399746,85.36982,19032022,184000,184500,1,1,2,0,2,0,0,0,14
356,28,4.8,17.411028,78.329645,17.431028,78.349645,3032022,115000,120000,6,2,0,1,0,1,0,1,18
256,36,3.8,12.933284,77.615428,13.063284,77.745428,12032022,202000,202500,4,3,2,3,0,2,0,0,33
966,37,4.2,19.254567,72.848923,19.384567,72.978923,4032022,201000,201500,2,3,2,3,0,1,0,1,47
399,21,5.0,12.323225,76.630028,12.453225,76.760028,27032022,202500,204000,5,3,1,0,1,0,0,1,20
160,22,4.6,26.913483,75.803139,26.923483,75.813139,13032022,112000,113500,2,2,2,1,2,0,0,0,23
256,32,4.9,12.933284,77.615428,13.063284,77.745428,31032022,184000,185500,3,1,0,0,0,1,0,1,40
401,26,4.9,12.325461,76.632278,12.385461,76.692278,15032022,192500,193500,2,3,1,3,1,1,0,0,21
1155,50,6.0,-22.533662,-88.366217,22.663662,88.496217,18022022,206697,215000,3,1,3,0,1,1,0,1,28
782,22,4.6,23.359407,85.325055,23.389407,85.355055,9032022,234000,234500,2,0,2,1,1,0,0,1,16
7,29,4.8,12.352058,76.60665,12.482058,76.73665,27032022,233000,234500,5,0,2,3,0,1,0,0,11
432,20,4.0,12.970221,77.645396,12.990221,77.665396,17032022,82500,83500,6,0,0,2,0,1,0,1,27
807,24,4.7,17.455894,78.375467,17.505894,78.425467,24032022,194500,195000,4,3,1,2,0,0,0,1,17
806,30,4.7,22.760072,75.892574,22.830072,75.962574,2032022,182000,182500,6,1,1,2,0,1,0,0,30
599,35,4.8,17.438263,78.397865,17.448263,78.407865,9032022,111000,111500,2,2,2,0,2,0,0,1,32
1237,21,4.8,10.000706,76.349516,10.070706,76.419516,12022022,174500,175500,5,1,1,2,1,1,0,1,15
125,35,4.5,12.939496,77.625999,12.959496,77.645999,30032022,102000,103500,2,0,1,1,0,1,0,1,18
121,33,4.7,21.157729,72.768726,21.227729,72.838726,31032022,193000,193500,4,3,0,2,0,1,0,0,37
316,20,4.8,13.045479,80.23311,13.115479,80.30311,10032022,182000,183000,5,1,0,2,0,1,0,0,25
1258,34,4.6,26.483042,80.317833,26.593042,80.427833,12022022,222500,223500,5,0,0,3,0,0,0,0,21
940,32,4.443628317821501,-11.001852,-76.976268,11.131852,77.106268,14032022,183458,183000,3,2,3,1,2,0,1,1,42
319,34,4.6,11.008638,76.984311,11.088638,77.064311,4042022,201000,201500,3,3,2,1,0,0,0,1,39
47,27,4.6,21.175975,72.795503,21.215975,72.835503,15032022,165500,170000,2,1,1,2,1,1,0,1,19
707,29,4.6,19.065838,72.832658,19.195838,72.962658,25032022,193000,194000,5,3,2,1,2,1,0,0,28
715,26,4.6,21.15276,72.778059,21.18276,72.808059,1042022,232500,233000,3,0,1,0,1,1,0,1,18
235,30,4.7,21.15276,72.778059,21.28276,72.908059,4032022,221000,222500,1,0,1,0,1,1,0,0,24
1214,28,5.0,25.457116,81.859682,25.477116,81.879682,11022022,91000,92500,1,0,2,3,0,1,0,1,19
149,36,4.5,13.081878,80.248519,13.111878,80.278519,19032022,182000,182500,3,1,0,0,0,1,0,1,27
37,39,4.9,17.451976,78.385883,17.501976,78.435883,5032022,202500,204000,5,3,2,3,1,0,0,1,30
950,24,4.6,-26.471529,80.313458,26.611529,80.453458,18022022,205000,210500,5,3,1,0,1,1,0,0,29
394,34,4.9,11.000762,76.981876,11.060762,77.041876,1032022,195000,200000,6,3,2,2,2,1,0,1,31
822,32,4.1,10.96185,76.971082,11.07185,77.081082,2032022,231500,232500,2,0,0,1,0,3,0,1,43
470,28,4.8,21.17106,72.789292,21.26106,72.879292,6032022,185500,190000,6,1,0,0,0,1,0,1,29
866,32,4.0,30.340722,78.060221,30.410722,78.130221,18022022,203000,204000,3,3,2,3,2,1,0,1,42
269,26,4.8,12.299524,76.64262,12.309524,76.65262,30032022,85500,91000,5,0,1,1,1,0,0,1,16
964,38,4.0,18.554382,73.798206,18.584382,73.828206,3042022,182000,183000,6,1,1,3,0,1,0,1,31
705,25,4.9,13.064181,80.236442,13.194181,80.366442,27032022,193500,194500,5,3,1,1,1,0,0,1,20
883,23,4.7,12.326356,76.619103,12.376356,76.669103,19032022,203000,204000,1,3,1,0,0,0,0,1,13
543,29,4.7,11.003008,76.97544,11.033008,77.00544,28032022,173000,173500,4,1,1,2,0,0,0,1,27
564,38,4.9,13.02978,80.208812,13.08978,80.268812,9032022,182000,183000,5,1,2,2,1,1,0,1,25
1235,33,4.8,30.892978,75.821847,31.022978,75.951847,14022022,172500,173500,6,1,0,3,0,1,0,1,35
816,32,4.431525177169911,-26.766536,-75.837333,26.876536,75.947333,18032022,205608,213500,4,3,2,2,0,1,0,1,43
883,35,4.8,12.326356,76.619103,12.376356,76.669103,26032022,225000,230500,1,0,1,2,1,0,0,1,12
1096,31,4.8,15.574828,73.766883,15.594828,73.786883,17022022,82500,83500,4,0,2,0,1,1,0,1,28
302,26,5.0,26.921411,75.793604,26.981411,75.853604,1032022,183500,184000,6,1,1,2,1,1,0,1,29
683,26,4.8,19.003517,72.82765,19.033517,72.85765,28032022,234500,0,1,0,1,2,0,1,0,1,22
687,31,4.9,0.0,0.0,0.01,0.01,17022022,94500,95000,6,0,1,2,1,1,0,1,27
35,37,4.7,18.593481,73.785901,18.633481,73.825901,28032022,132000,133500,3,2,1,0,0,1,0,0,30
598,31,4.3,22.725835,75.887648,22.855835,76.017648,20032022,173500,174500,4,1,2,1,1,0,0,1,39
174,22,4.6,12.323194,76.630583,12.393194,76.700583,6042022,212000,213500,4,3,2,2,1,0,0,0,22
324,23,4.8,13.026279,80.174568,13.066279,80.214568,28032022,170000,171500,5,1,1,0,0,0,0,1,26
357,30,4.7,0.0,0.0,0.08,0.08,14022022,212000,213500,1,3,1,0,0,1,0,1,30
260,24,4.3,23.353783,85.326967,23.423783,85.396967,6032022,210000,210500,4,3,0,2,0,1,0,1,38
638,31,3.5,18.927584,72.832585,19.007584,72.912585,8032022,210000,210500,4,3,2,1,0,1,0,1,33
255,31,4.9,11.025083,77.015393,11.055083,77.045393,7032022,190000,190500,2,1,2,2,2,1,0,1,15
626,36,4.9,18.592718,73.773572,18.612718,73.793572,3042022,91000,92500,4,0,2,3,1,0,0,1,26
1156,27,4.7704131154144065,26.892312,75.806896,26.902313,75.816896,3032022,117736,92500,3,0,3,1,1,0,0,1,15
831,21,4.4,0.0,0.0,0.07,0.07,16022022,175000,180500,2,1,2,0,1,0,0,1,31
860,24,4.9,26.921411,75.793604,27.051411,75.923604,20032022,221000,222500,4,0,0,2,0,1,0,1,23
159,27,4.7,12.321214,76.621094,12.391214,76.691094,12032022,203000,204000,3,3,2,0,2,0,0,1,31
1105,33,4.7,21.186438,72.794115,21.246438,72.854115,1042022,190000,190500,1,1,2,3,1,1,0,1,23
1222,37,4.8,19.1813,72.836191,19.2213,72.876191,30032022,164000,165000,1,1,0,0,0,1,0,1,27
173,34,4.7,13.02978,80.208812,13.04978,80.228812,19032022,111000,112000,3,2,1,1,1,1,0,1,25
505,38,4.0,23.351058,85.325731,23.381058,85.355731,24032022,200000,201000,6,3,2,3,0,0,0,1,31
123,23,5.0,18.536562,73.896485,18.556562,73.916485,28032022,114500,115000,3,2,0,0,0,1,0,0,24
507,20,5.0,17.455894,78.375467,17.495894,78.415467,26032022,164000,164500,3,1,1,0,0,1,0,1,14
644,32,4.4194220365183225,18.53408,73.89852,18.61408,73.97852,2032022,204155,211500,6,3,2,0,2,0,0,1,44
348,32,4.7,19.091458,72.827808,19.171458,72.907808,14032022,210000,210500,4,3,1,0,0,1,0,0,26
275,24,4.7,19.091458,72.827808,19.181458,72.917808,8032022,190000,190500,3,1,0,1,0,1,1,1,44
244,37,5.0,21.170096,72.789122,21.220096,72.839122,3032022,193000,194500,5,3,2,1,0,0,0,1,25
1149,35,4.9,25.453436,81.833167,25.473436,81.853167,13022022,105500,111000,6,0,2,2,1,0,0,1,21
272,38,4.3,19.131141,72.813074,19.19114,72.873074,24032022,0,500,5,0,0,0,0,1,0,0,27
16,37,5.0,18.592718,73.773572,18.662718,73.843572,6042022,191500,192500,4,3,2,1,1,1,0,1,30
1117,33,4.7,19.875016,75.322405,19.925016,75.372405,15022022,171500,173000,1,1,0,2,0,1,0,1,28
641,23,3.7,21.15276,72.778059,21.16276,72.788059,15032022,112500,113000,1,2,0,0,0,0,1,1,45
409,31,4.6,22.695207,75.866059,22.775207,75.946059,23032022,215500,221000,1,3,2,1,2,1,0,1,30
928,32,4.6,22.32,73.17,22.36,73.21,13032022,141000,142500,3,2,1,3,1,0,0,1,39
159,32,4.9,12.321214,76.621094,12.391214,76.691094,20032022,192500,193500,6,3,0,3,0,0,0,1,45
6,35,4.9,23.369746,85.33982,23.479746,85.44982,14032022,173500,174500,1,1,1,3,1,1,0,1,17
46,31,4.0,12.970324,77.645748,13.060324,77.735748,4042022,225000,230000,2,0,0,1,0,1,0,1,39
1012,37,4.7,22.31279,73.170283,22.39279,73.250283,10032022,181000,182500,3,1,1,0,0,1,0,1,43
169,29,4.9,17.411028,78.329645,17.421028,78.339645,9032022,111500,112500,3,2,2,2,2,1,0,1,24
101,31,4.5,12.284747,76.625861,12.414747,76.755861,31032022,200000,201000,1,3,1,0,0,1,0,1,30
1033,34,4.8,22.538999,88.322337,22.568999,88.352337,17022022,171500,173000,6,1,0,1,0,0,0,1,28
278,29,4.8,12.934179,77.615797,13.064179,77.745797,10032022,0,1000,6,0,2,0,0,0,0,1,18
275,36,4.7,19.091458,72.827808,19.121458,72.857808,15032022,233000,233500,6,0,1,0,1,1,0,1,29
8,26,5.0,17.433809,78.386744,17.483809,78.436744,21032022,174500,175000,2,1,0,3,0,1,0,1,26
171,29,4.6,12.284747,76.625861,12.374747,76.715861,8032022,171500,173000,5,1,2,2,1,1,0,0,29
348,38,4.6,19.091458,72.827808,19.111458,72.847808,11032022,111000,111500,2,2,0,2,0,0,0,1,26
616,32,4.431525177169911,23.374878,85.335739,23.464878,85.425739,4032022,203066,210000,3,3,0,2,0,1,0,1,43
137,34,3.7,0.0,0.0,0.07,0.07,16032022,211500,212500,5,3,1,3,1,0,0,0,34
397,29,5.0,26.846156,75.8023,26.856156,75.8123,28032022,81000,82000,2,0,0,1,0,0,0,1,23
433,32,4.9,22.753659,75.903365,22.773659,75.923365,13032022,95500,101000,1,0,0,2,0,1,0,1,27
616,39,4.1,23.374878,85.335739,23.464878,85.425739,12032022,220000,221000,2,3,1,1,1,0,0,1,38
749,33,4.3,25.450377,81.834236,25.500377,81.884236,15022022,210000,210500,5,3,2,0,1,1,0,1,33
872,21,5.0,18.554382,73.798206,18.574382,73.818206,1032022,101000,102500,4,0,1,1,1,1,0,0,13
1044,22,4.6,17.424114,78.347554,17.514114,78.437554,16032022,234000,234500,5,0,0,1,0,1,0,0,23
92,39,4.8,11.022298,76.998349,11.072298,77.048349,21032022,223500,225000,3,0,2,2,1,1,0,0,15
1301,28,4.7,9.957144,76.296783,10.037144,76.376783,18022022,225000,225500,1,0,2,2,1,1,0,0,25
557,29,4.6,23.351058,85.325731,23.391058,85.365731,24032022,125500,130000,6,2,0,3,0,0,0,1,18
8,31,4.5,17.433809,78.386744,17.483809,78.436744,19032022,213500,214500,1,3,2,3,0,0,0,1,17
867,29,4.3,27.161694,78.034714,27.181694,78.054714,13022022,100000,100500,6,0,0,0,0,0,0,0,15
668,39,4.9,26.469003,80.316344,26.479003,80.326344,11022022,83500,84500,1,0,1,0,0,0,0,0,16
572,34,4.9,21.186608,72.794136,21.196608,72.804136,19032022,95500,100000,4,0,1,3,0,1,0,1,28
221,20,4.9,17.455894,78.375467,17.515894,78.435467,24032022,174000,174500,5,1,1,0,1,1,0,1,20
1264,36,4.8,27.161694,78.034714,27.271694,78.144714,12022022,182000,183000,2,1,1,0,0,1,0,1,30
942,24,5.0,26.902908,75.792934,26.922908,75.812934,1032022,111000,111500,6,2,1,2,0,1,0,0,18
173,28,4.0,13.02978,80.208812,13.07978,80.258812,3042022,204500,205500,3,3,2,3,2,0,0,0,34
291,28,4.3,12.972161,77.596014,13.042161,77.666014,8032022,201000,202000,4,3,0,0,0,1,0,1,34
160,22,5.0,26.913483,75.803139,26.983483,75.873139,29032022,184500,185500,2,1,2,2,0,1,0,1,33
731,32,4.9,18.593481,73.785901,18.643481,73.835901,24032022,175500,180500,4,1,2,2,0,0,0,1,32
7,38,4.4,12.352058,76.60665,12.482058,76.73665,29032022,193000,193500,3,3,2,3,1,2,1,0,49
429,29,4.7,23.371292,85.327872,23.391292,85.347872,24032022,90000,91000,1,0,1,1,0,0,0,1,16
230,36,4.6,22.310237,73.158921,22.380237,73.228921,8032022,234000,235500,5,0,0,3,0,0,0,1,23
41,28,5.0,19.121999,72.908493,19.251999,73.038493,4032022,183500,184500,5,1,0,0,0,1,0,1,30
90,22,4.7,12.316967,76.603067,12.446967,76.733067,20032022,230000,231500,5,0,2,1,1,0,0,1,18
767,24,5.0,22.728163,75.884212,22.798163,75.954212,4042022,223000,224000,3,0,1,2,0,0,0,0,22
1298,22,5.0,9.959778,76.296106,10.089778,76.426106,12022022,212000,213000,3,3,2,3,1,1,0,1,31
499,30,4.7,12.337978,76.616792,12.467978,76.746792,27032022,181500,182000,4,1,2,0,1,1,0,1,30
203,39,4.5,0.0,0.0,0.11,0.11,27032022,212000,212500,2,3,0,2,0,0,0,1,54
347,23,4.7,13.066762,80.251865,13.146762,80.331865,16032022,212500,213000,3,3,1,0,1,1,0,1,31
207,26,4.8,19.866969,75.318894,19.906969,75.358894,15022022,145000,150000,2,2,1,0,1,1,0,1,27
328,23,4.9,18.533811,73.899315,18.623811,73.989315,4032022,194000,195500,6,3,1,3,1,0,0,1,28
708,27,2.9,11.02091,76.940432,11.10091,77.020432,2042022,233500,234000,1,0,1,0,1,1,0,1,43
